tanggal,bulan,nama_kategori,pengeluaran/pemasukan,tipe,saldo_awal,jumlah,sisa_saldo,Status,label_kategori,status_label
2024-07-05 09:00:00,7,1,Shopping Mall,1,1995566773,2297296,1993269477,0,Keinginan,Hemat
2024-07-05 10:48:00,7,0,Makan Warteg,1,1993269477,210579,1993058898,0,Kebutuhan,Hemat
2024-07-05 12:36:00,7,0,Bonus Akhir Tahun,0,1993058898,14655391,2007714289,1,Kebutuhan,Normal
2024-07-05 14:24:00,7,0,Obat/Vitamin,1,2007714289,384576,2007329713,0,Kebutuhan,Hemat
2024-07-05 16:12:00,7,1,Action Figure,1,2007329713,2042386,2005287327,0,Keinginan,Hemat
2024-07-05 18:00:00,7,0,Hasil Jual Preloved,0,2005287327,14490574,2019777901,1,Kebutuhan,Normal
2024-07-05 19:48:00,7,0,Alat Mandi,1,2019777901,95057,2019682844,0,Kebutuhan,Hemat
2024-07-05 21:36:00,7,0,Ojek Online,1,2019682844,339108,2019343736,0,Kebutuhan,Hemat
2024-07-05 23:24:00,7,0,Pulsa Data,1,2019343736,358106,2018985630,0,Kebutuhan,Hemat
2024-07-06 01:12:00,7,0,Ojek Online,1,2018985630,303867,2018681763,0,Kebutuhan,Hemat
2024-07-06 03:00:00,7,0,Alat Mandi,1,2018681763,33071,2018648692,0,Kebutuhan,Hemat
2024-07-06 04:48:00,7,2,Tabungan Dana Darurat,1,2018648692,3243134,2015405558,0,Tabungan,Hemat
2024-07-06 06:36:00,7,2,Tabungan Dana Darurat,1,2015405558,2999780,2012405778,0,Tabungan,Hemat
2024-07-06 08:24:00,7,0,Gaji Utama,0,2012405778,8384928,2020790706,1,Kebutuhan,Normal
2024-07-06 10:12:00,7,0,Ganti Oli,1,2020790706,198558,2020592148,0,Kebutuhan,Hemat
2024-07-06 12:00:00,7,2,Tabungan Haji,1,2020592148,3226706,2017365442,0,Tabungan,Hemat
2024-07-06 13:48:00,7,2,P2P Lending,1,2017365442,3762653,2013602789,0,Tabungan,Hemat
2024-07-06 15:36:00,7,2,Tabungan Dana Darurat,1,2013602789,3605308,2009997481,0,Tabungan,Hemat
2024-07-06 17:24:00,7,0,Gaji Utama,0,2009997481,10220457,2020217938,1,Kebutuhan,Normal
2024-07-06 19:12:00,7,2,Emas Digital,1,2020217938,4419080,2015798858,0,Tabungan,Hemat
2024-07-06 21:00:00,7,2,Deposito Bank,1,2015798858,2191863,2013606995,0,Tabungan,Hemat
2024-07-06 22:48:00,7,1,Donasi Streamer,1,2013606995,1545901,2012061094,0,Keinginan,Hemat
2024-07-07 00:36:00,7,0,Uang Saku Orang Tua,0,2012061094,5648261,2017709355,1,Kebutuhan,Normal
2024-07-07 02:24:00,7,0,Sewa Kos,1,2017709355,221649,2017487706,0,Kebutuhan,Hemat
2024-07-07 04:12:00,7,0,Obat/Vitamin,1,2017487706,231794,2017255912,0,Kebutuhan,Hemat
2024-07-07 06:00:00,7,1,Donasi Streamer,1,2017255912,2597312,2014658600,0,Keinginan,Hemat
2024-07-07 07:48:00,7,0,Parkir Harian,1,2014658600,139386,2014519214,0,Kebutuhan,Hemat
2024-07-07 09:36:00,7,0,Service Motor,1,2014519214,7377,2014511837,0,Kebutuhan,Hemat
2024-07-07 11:24:00,7,1,Aksesoris Hp,1,2014511837,195226,2014316611,0,Keinginan,Hemat
2024-07-07 13:12:00,7,2,Tabungan Dana Darurat,1,2014316611,1824087,2012492524,0,Tabungan,Hemat
2024-07-07 15:00:00,7,0,Asuransi Bpjs,1,2012492524,340730,2012151794,0,Kebutuhan,Hemat
2024-07-07 16:48:00,7,1,Staycation Hotel,1,2012151794,1572762,2010579032,0,Keinginan,Hemat
2024-07-07 18:36:00,7,0,Bensin Pertalite,1,2010579032,157932,2010421100,0,Kebutuhan,Hemat
2024-07-07 20:24:00,7,1,Tiket Bioskop Xxi,1,2010421100,158758,2010262342,0,Keinginan,Hemat
2024-07-07 22:12:00,7,1,Shopping Mall,1,2010262342,447378,2009814964,0,Keinginan,Hemat
2024-07-08 00:00:00,7,0,Skincare Dasar,1,2009814964,127746,2009687218,0,Kebutuhan,Hemat
2024-07-08 01:48:00,7,1,Spotify Premium,1,2009687218,1601100,2008086118,0,Keinginan,Hemat
2024-07-08 03:36:00,7,2,Crypto Bitcoin,1,2008086118,4043404,2004042714,0,Tabungan,Hemat
2024-07-08 05:24:00,7,0,Asuransi Bpjs,1,2004042714,258447,2003784267,0,Kebutuhan,Hemat
2024-07-08 07:12:00,7,1,Thrift Shopping,1,2003784267,1344737,2002439530,0,Keinginan,Hemat
2024-07-08 09:00:00,7,0,Gas Lpg,1,2002439530,101357,2002338173,0,Kebutuhan,Hemat
2024-07-08 10:48:00,7,0,Bensin Pertalite,1,2002338173,122375,2002215798,0,Kebutuhan,Hemat
2024-07-08 12:36:00,7,1,Keanggotaan Gym,1,2002215798,2299130,1999916668,0,Keinginan,Hemat
2024-07-08 14:24:00,7,0,Cashback E-Wallet,0,1999916668,13740526,2013657194,1,Kebutuhan,Normal
2024-07-08 16:12:00,7,0,Hasil Jual Preloved,0,2013657194,16719840,2030377034,1,Kebutuhan,Normal
2024-07-08 18:00:00,7,0,Hasil Jual Preloved,0,2030377034,1677888,2032054922,1,Kebutuhan,Normal
2024-07-08 19:48:00,7,0,Token Listrik,1,2032054922,32334,2032022588,0,Kebutuhan,Hemat
2024-07-08 21:36:00,7,0,Alat Mandi,1,2032022588,367725,2031654863,0,Kebutuhan,Hemat
2024-07-08 23:24:00,7,0,Air Galon,1,2031654863,177614,2031477249,0,Kebutuhan,Hemat
2024-07-09 01:12:00,7,0,Uang Saku Orang Tua,0,2031477249,3993139,2035470388,1,Kebutuhan,Normal
2024-07-09 03:00:00,7,0,Obat/Vitamin,1,2035470388,53925,2035416463,0,Kebutuhan,Hemat
2024-07-09 04:48:00,7,0,Indihome/Wifi,1,2035416463,108919,2035307544,0,Kebutuhan,Hemat
2024-07-09 06:36:00,7,1,Keanggotaan Gym,1,2035307544,2653369,2032654175,0,Keinginan,Hemat
2024-07-09 08:24:00,7,0,Dividen Saham,0,2032654175,6428530,2039082705,1,Kebutuhan,Normal
2024-07-09 10:12:00,7,1,Sepatu Sneakers,1,2039082705,1829129,2037253576,0,Keinginan,Hemat
2024-07-09 12:00:00,7,0,Peralatan Dapur,1,2037253576,331507,2036922069,0,Kebutuhan,Hemat
2024-07-09 13:48:00,7,0,Cashback E-Wallet,0,2036922069,16929448,2053851517,1,Kebutuhan,Normal
2024-07-09 15:36:00,7,0,Gaji Utama,0,2053851517,11063932,2064915449,1,Kebutuhan,Normal
2024-07-09 17:24:00,7,0,Tiket Krl,1,2064915449,200055,2064715394,0,Kebutuhan,Hemat
2024-07-09 19:12:00,7,0,Dividen Saham,0,2064715394,7427687,2072143081,1,Kebutuhan,Normal
2024-07-09 21:00:00,7,0,Alat Mandi,1,2072143081,399142,2071743939,0,Kebutuhan,Hemat
2024-07-09 22:48:00,7,0,Obat/Vitamin,1,2071743939,324992,2071418947,0,Kebutuhan,Hemat
2024-07-10 00:36:00,7,0,Asuransi Bpjs,1,2071418947,280428,2071138519,0,Kebutuhan,Hemat
2024-07-10 02:24:00,7,0,Gaji Utama,0,2071138519,12921131,2084059650,1,Kebutuhan,Normal
2024-07-10 04:12:00,7,0,Belanja Sayur,1,2084059650,184679,2083874971,0,Kebutuhan,Hemat
2024-07-10 06:00:00,7,0,Asuransi Bpjs,1,2083874971,178809,2083696162,0,Kebutuhan,Hemat
2024-07-10 07:48:00,7,0,Parkir Harian,1,2083696162,58763,2083637399,0,Kebutuhan,Hemat
2024-07-10 09:36:00,7,0,Service Motor,1,2083637399,72169,2083565230,0,Kebutuhan,Hemat
2024-07-10 11:24:00,7,0,Token Listrik,1,2083565230,62308,2083502922,0,Kebutuhan,Hemat
2024-07-10 13:12:00,7,0,Bonus Akhir Tahun,0,2083502922,5012867,2088515789,1,Kebutuhan,Normal
2024-07-10 15:00:00,7,0,Token Listrik,1,2088515789,174247,2088341542,0,Kebutuhan,Hemat
2024-07-10 16:48:00,7,1,Hobi Tanaman,1,2088341542,2291153,2086050389,0,Keinginan,Hemat
2024-07-10 18:36:00,7,0,Pulsa Data,1,2086050389,330847,2085719542,0,Kebutuhan,Hemat
2024-07-10 20:24:00,7,1,Steak House,1,2085719542,949292,2084770250,0,Keinginan,Hemat
2024-07-10 22:12:00,7,1,Shopping Mall,1,2084770250,395719,2084374531,0,Keinginan,Hemat
2024-07-11 00:00:00,7,0,Asuransi Bpjs,1,2084374531,374487,2084000044,0,Kebutuhan,Hemat
2024-07-11 01:48:00,7,0,Skincare Dasar,1,2084000044,59344,2083940700,0,Kebutuhan,Hemat
2024-07-11 03:36:00,7,2,Saham Bluechip,1,2083940700,4145998,2079794702,0,Tabungan,Hemat
2024-07-11 05:24:00,7,1,Hobi Tanaman,1,2079794702,759242,2079035460,0,Keinginan,Hemat
2024-07-11 07:12:00,7,2,Saham Bluechip,1,2079035460,4104513,2074930947,0,Tabungan,Hemat
2024-07-11 09:00:00,7,0,Pulsa Data,1,2074930947,16345,2074914602,0,Kebutuhan,Hemat
2024-07-11 10:48:00,7,1,Thrift Shopping,1,2074914602,970086,2073944516,0,Keinginan,Hemat
2024-07-11 12:36:00,7,2,Tabungan Haji,1,2073944516,194557,2073749959,0,Tabungan,Hemat
2024-07-11 14:24:00,7,2,Tabungan Beli Rumah,1,2073749959,4242680,2069507279,0,Tabungan,Hemat
2024-07-11 16:12:00,7,2,Emas Digital,1,2069507279,4785919,2064721360,0,Tabungan,Hemat
2024-07-11 18:00:00,7,2,P2P Lending,1,2064721360,1508068,2063213292,0,Tabungan,Hemat
2024-07-11 19:48:00,7,1,Shopping Mall,1,2063213292,1472380,2061740912,0,Keinginan,Hemat
2024-07-11 21:36:00,7,1,Shopping Mall,1,2061740912,299358,2061441554,0,Keinginan,Hemat
2024-07-11 23:24:00,7,0,Gaji Utama,0,2061441554,17511100,2078952654,1,Kebutuhan,Normal
2024-07-12 01:12:00,7,0,Laundry,1,2078952654,261233,2078691421,0,Kebutuhan,Hemat
2024-07-12 03:00:00,7,0,Cashback E-Wallet,0,2078691421,15269318,2093960739,1,Kebutuhan,Normal
2024-07-12 04:48:00,7,0,Skincare Dasar,1,2093960739,321707,2093639032,0,Kebutuhan,Hemat
2024-07-12 06:36:00,7,2,Tabungan Beli Rumah,1,2093639032,1987118,2091651914,0,Tabungan,Hemat
2024-07-12 08:24:00,7,0,Fee Freelance,0,2091651914,19202359,2110854273,1,Kebutuhan,Normal
2024-07-12 10:12:00,7,0,Insentif Projek,0,2110854273,15046010,2125900283,1,Kebutuhan,Normal
2024-07-12 12:00:00,7,2,Crypto Bitcoin,1,2125900283,2863773,2123036510,0,Tabungan,Hemat
2024-07-12 13:48:00,7,1,Youtube Premium,1,2123036510,1991445,2121045065,0,Keinginan,Hemat
2024-07-12 15:36:00,7,1,Keanggotaan Gym,1,2121045065,2020255,2119024810,0,Keinginan,Hemat
2024-07-12 17:24:00,7,1,Tiket Pesawat Liburan,1,2119024810,2143820,2116880990,0,Keinginan,Hemat
2024-07-12 19:12:00,7,1,Netflix Bulanan,1,2116880990,2528067,2114352923,0,Keinginan,Hemat
2024-07-12 21:00:00,7,0,Belanja Sayur,1,2114352923,101255,2114251668,0,Kebutuhan,Hemat
2024-07-12 22:48:00,7,2,Reksa Dana Pasar Uang,1,2114251668,1437033,2112814635,0,Tabungan,Hemat
2024-07-13 00:36:00,7,0,Skincare Dasar,1,2112814635,64247,2112750388,0,Kebutuhan,Hemat
2024-07-13 02:24:00,7,1,Staycation Hotel,1,2112750388,2669410,2110080978,0,Keinginan,Hemat
2024-07-13 04:12:00,7,1,Staycation Hotel,1,2110080978,2133800,2107947178,0,Keinginan,Hemat
2024-07-13 06:00:00,7,0,Gas Lpg,1,2107947178,123049,2107824129,0,Kebutuhan,Hemat
2024-07-13 07:48:00,7,2,P2P Lending,1,2107824129,3905506,2103918623,0,Tabungan,Hemat
2024-07-13 09:36:00,7,0,Belanja Sembako,1,2103918623,21089,2103897534,0,Kebutuhan,Hemat
2024-07-13 11:24:00,7,1,Hobi Tanaman,1,2103897534,1997983,2101899551,0,Keinginan,Hemat
2024-07-13 13:12:00,7,2,Reksa Dana Pasar Uang,1,2101899551,2077967,2099821584,0,Tabungan,Hemat
2024-07-13 15:00:00,7,0,Parkir Harian,1,2099821584,364837,2099456747,0,Kebutuhan,Hemat
2024-07-13 16:48:00,7,2,P2P Lending,1,2099456747,2540476,2096916271,0,Tabungan,Hemat
2024-07-13 18:36:00,7,2,Saham Bluechip,1,2096916271,3472298,2093443973,0,Tabungan,Hemat
2024-07-13 20:24:00,7,2,Reksa Dana Pasar Uang,1,2093443973,3888517,2089555456,0,Tabungan,Hemat
2024-07-13 22:12:00,7,0,Bensin Pertamax,1,2089555456,38773,2089516683,0,Kebutuhan,Hemat
2024-07-14 00:00:00,7,2,Saham Bluechip,1,2089516683,1678640,2087838043,0,Tabungan,Hemat
2024-07-14 01:48:00,7,0,Fee Freelance,0,2087838043,10512631,2098350674,1,Kebutuhan,Normal
2024-07-14 03:36:00,7,2,Deposito Bank,1,2098350674,1201123,2097149551,0,Tabungan,Hemat
2024-07-14 05:24:00,7,1,Kopi Janji Jiwa,1,2097149551,1718292,2095431259,0,Keinginan,Hemat
2024-07-14 07:12:00,7,0,Hasil Jual Preloved,0,2095431259,12560203,2107991462,1,Kebutuhan,Normal
2024-07-14 09:00:00,7,0,Bonus Akhir Tahun,0,2107991462,18044370,2126035832,1,Kebutuhan,Normal
2024-07-14 10:48:00,7,0,Pulsa Data,1,2126035832,65460,2125970372,0,Kebutuhan,Hemat
2024-07-14 12:36:00,7,0,Bensin Pertamax,1,2125970372,277601,2125692771,0,Kebutuhan,Hemat
2024-07-14 14:24:00,7,1,Tiket Konser,1,2125692771,2264211,2123428560,0,Keinginan,Hemat
2024-07-14 16:12:00,7,1,Peralatan Camping,1,2123428560,480913,2122947647,0,Keinginan,Hemat
2024-07-14 18:00:00,7,2,Saham Bluechip,1,2122947647,1715186,2121232461,0,Tabungan,Hemat
2024-07-14 19:48:00,7,1,Youtube Premium,1,2121232461,1643556,2119588905,0,Keinginan,Hemat
2024-07-14 21:36:00,7,0,Indihome/Wifi,1,2119588905,244444,2119344461,0,Kebutuhan,Hemat
2024-07-14 23:24:00,7,0,Uang Saku Orang Tua,0,2119344461,5137434,2124481895,1,Kebutuhan,Normal
2024-07-15 01:12:00,7,0,Obat/Vitamin,1,2124481895,102775,2124379120,0,Kebutuhan,Hemat
2024-07-15 03:00:00,7,0,Perbaikan Genteng,1,2124379120,360196,2124018924,0,Kebutuhan,Hemat
2024-07-15 04:48:00,7,1,Tiket Konser,1,2124018924,567052,2123451872,0,Keinginan,Hemat
2024-07-15 06:36:00,7,0,Ojek Online,1,2123451872,267251,2123184621,0,Kebutuhan,Hemat
2024-07-15 08:24:00,7,0,Parkir Harian,1,2123184621,67938,2123116683,0,Kebutuhan,Hemat
2024-07-15 10:12:00,7,0,Ganti Oli,1,2123116683,168377,2122948306,0,Kebutuhan,Hemat
2024-07-15 12:00:00,7,0,Uang Saku Orang Tua,0,2122948306,13620585,2136568891,1,Kebutuhan,Normal
2024-07-15 13:48:00,7,0,Fee Freelance,0,2136568891,14619250,2151188141,1,Kebutuhan,Normal
2024-07-15 15:36:00,7,1,Mixue/Boba,1,2151188141,2158501,2149029640,0,Keinginan,Hemat
2024-07-15 17:24:00,7,0,Skincare Dasar,1,2149029640,104038,2148925602,0,Kebutuhan,Hemat
2024-07-15 19:12:00,7,0,Sewa Kos,1,2148925602,256609,2148668993,0,Kebutuhan,Hemat
2024-07-15 21:00:00,7,0,Skincare Dasar,1,2148668993,295280,2148373713,0,Kebutuhan,Hemat
2024-07-15 22:48:00,7,2,Crypto Bitcoin,1,2148373713,3919617,2144454096,0,Tabungan,Hemat
2024-07-16 00:36:00,7,1,Tiket Konser,1,2144454096,2795684,2141658412,0,Keinginan,Hemat
2024-07-16 02:24:00,7,0,Bensin Pertalite,1,2141658412,346761,2141311651,0,Kebutuhan,Hemat
2024-07-16 04:12:00,7,0,Ganti Oli,1,2141311651,209807,2141101844,0,Kebutuhan,Hemat
2024-07-16 06:00:00,7,1,Action Figure,1,2141101844,2885207,2138216637,0,Keinginan,Hemat
2024-07-16 07:48:00,7,0,Ojek Online,1,2138216637,25176,2138191461,0,Kebutuhan,Hemat
2024-07-16 09:36:00,7,0,Obat/Vitamin,1,2138191461,258171,2137933290,0,Kebutuhan,Hemat
2024-07-16 11:24:00,7,1,Thrift Shopping,1,2137933290,2734464,2135198826,0,Keinginan,Hemat
2024-07-16 13:12:00,7,0,Tiket Krl,1,2135198826,27024,2135171802,0,Kebutuhan,Hemat
2024-07-16 15:00:00,7,2,Deposito Bank,1,2135171802,1428358,2133743444,0,Tabungan,Hemat
2024-07-16 16:48:00,7,0,Cashback E-Wallet,0,2133743444,18326827,2152070271,1,Kebutuhan,Normal
2024-07-16 18:36:00,7,1,Shopping Mall,1,2152070271,574006,2151496265,0,Keinginan,Hemat
2024-07-16 20:24:00,7,1,Skin Hero,1,2151496265,2708343,2148787922,0,Keinginan,Hemat
2024-07-16 22:12:00,7,0,Dividen Saham,0,2148787922,4237398,2153025320,1,Kebutuhan,Normal
2024-07-17 00:00:00,7,2,Tabungan Dana Darurat,1,2153025320,2913654,2150111666,0,Tabungan,Hemat
2024-07-17 01:48:00,7,1,Sepatu Sneakers,1,2150111666,2208788,2147902878,0,Keinginan,Hemat
2024-07-17 03:36:00,7,1,Netflix Bulanan,1,2147902878,476255,2147426623,0,Keinginan,Hemat
2024-07-17 05:24:00,7,1,Koleksi Hot Wheels,1,2147426623,1246833,2146179790,0,Keinginan,Hemat
2024-07-17 07:12:00,7,0,Fee Freelance,0,2146179790,15453527,2161633317,1,Kebutuhan,Normal
2024-07-17 09:00:00,7,0,Token Listrik,1,2161633317,175029,2161458288,0,Kebutuhan,Hemat
2024-07-17 10:48:00,7,0,Air Galon,1,2161458288,135745,2161322543,0,Kebutuhan,Hemat
2024-07-17 12:36:00,7,0,Indihome/Wifi,1,2161322543,65421,2161257122,0,Kebutuhan,Hemat
2024-07-17 14:24:00,7,0,Hasil Jual Preloved,0,2161257122,16116744,2177373866,1,Kebutuhan,Normal
2024-07-17 16:12:00,7,1,Hobi Tanaman,1,2177373866,2713756,2174660110,0,Keinginan,Hemat
2024-07-17 18:00:00,7,2,Deposito Bank,1,2174660110,2499551,2172160559,0,Tabungan,Hemat
2024-07-17 19:48:00,7,0,Cashback E-Wallet,0,2172160559,2322853,2174483412,1,Kebutuhan,Normal
2024-07-17 21:36:00,7,1,Nasi Padang Premium,1,2174483412,2456096,2172027316,0,Keinginan,Hemat
2024-07-17 23:24:00,7,0,Parkir Harian,1,2172027316,208890,2171818426,0,Kebutuhan,Hemat
2024-07-18 01:12:00,7,1,Netflix Bulanan,1,2171818426,2417647,2169400779,0,Keinginan,Hemat
2024-07-18 03:00:00,7,2,Saham Bluechip,1,2169400779,2771524,2166629255,0,Tabungan,Hemat
2024-07-18 04:48:00,7,1,Top-Up Mlbb,1,2166629255,2659637,2163969618,0,Keinginan,Hemat
2024-07-18 06:36:00,7,0,Air Galon,1,2163969618,274758,2163694860,0,Kebutuhan,Hemat
2024-07-18 08:24:00,7,0,Dividen Saham,0,2163694860,11285483,2174980343,1,Kebutuhan,Normal
2024-07-18 10:12:00,7,0,Uang Saku Orang Tua,0,2174980343,14857871,2189838214,1,Kebutuhan,Normal
2024-07-18 12:00:00,7,0,Hasil Jual Preloved,0,2189838214,11663106,2201501320,1,Kebutuhan,Normal
2024-07-18 13:48:00,7,0,Peralatan Dapur,1,2201501320,342902,2201158418,0,Kebutuhan,Hemat
2024-07-18 15:36:00,7,0,Bonus Akhir Tahun,0,2201158418,17097866,2218256284,1,Kebutuhan,Normal
2024-07-18 17:24:00,7,0,Tiket Krl,1,2218256284,331611,2217924673,0,Kebutuhan,Hemat
2024-07-18 19:12:00,7,0,Skincare Dasar,1,2217924673,346554,2217578119,0,Kebutuhan,Hemat
2024-07-18 21:00:00,7,0,Dividen Saham,0,2217578119,10031530,2227609649,1,Kebutuhan,Normal
2024-07-18 22:48:00,7,0,Skincare Dasar,1,2227609649,302381,2227307268,0,Kebutuhan,Hemat
2024-07-19 00:36:00,7,0,Bonus Akhir Tahun,0,2227307268,7632583,2234939851,1,Kebutuhan,Normal
2024-07-19 02:24:00,7,2,P2P Lending,1,2234939851,2378627,2232561224,0,Tabungan,Hemat
2024-07-19 04:12:00,7,0,Sewa Kos,1,2232561224,198639,2232362585,0,Kebutuhan,Hemat
2024-07-19 06:00:00,7,0,Peralatan Dapur,1,2232362585,136373,2232226212,0,Kebutuhan,Hemat
2024-07-19 07:48:00,7,2,Tabungan Haji,1,2232226212,3001252,2229224960,0,Tabungan,Hemat
2024-07-19 09:36:00,7,2,Saham Bluechip,1,2229224960,1546699,2227678261,0,Tabungan,Hemat
2024-07-19 11:24:00,7,2,Reksa Dana Pasar Uang,1,2227678261,4921795,2222756466,0,Tabungan,Hemat
2024-07-19 13:12:00,7,0,Tiket Krl,1,2222756466,306505,2222449961,0,Kebutuhan,Hemat
2024-07-19 15:00:00,7,1,Koleksi Hot Wheels,1,2222449961,1996146,2220453815,0,Keinginan,Hemat
2024-07-19 16:48:00,7,0,Token Listrik,1,2220453815,264431,2220189384,0,Kebutuhan,Hemat
2024-07-19 18:36:00,7,0,Fee Freelance,0,2220189384,14133477,2234322861,1,Kebutuhan,Normal
2024-07-19 20:24:00,7,2,P2P Lending,1,2234322861,4213652,2230109209,0,Tabungan,Hemat
2024-07-19 22:12:00,7,2,Reksa Dana Pasar Uang,1,2230109209,2293924,2227815285,0,Tabungan,Hemat
2024-07-20 00:00:00,7,2,Deposito Bank,1,2227815285,2362980,2225452305,0,Tabungan,Hemat
2024-07-20 01:48:00,7,1,Peralatan Camping,1,2225452305,1891371,2223560934,0,Keinginan,Hemat
2024-07-20 03:36:00,7,0,Uang Saku Orang Tua,0,2223560934,11590002,2235150936,1,Kebutuhan,Normal
2024-07-20 05:24:00,7,0,Tiket Krl,1,2235150936,311647,2234839289,0,Kebutuhan,Hemat
2024-07-20 07:12:00,7,1,Sepatu Sneakers,1,2234839289,1084674,2233754615,0,Keinginan,Hemat
2024-07-20 09:00:00,7,1,Buku Novel,1,2233754615,26520,2233728095,0,Keinginan,Hemat
2024-07-20 10:48:00,7,2,Tabungan Nikah,1,2233728095,2861686,2230866409,0,Tabungan,Hemat
2024-07-20 12:36:00,7,0,Perbaikan Genteng,1,2230866409,105190,2230761219,0,Kebutuhan,Hemat
2024-07-20 14:24:00,7,2,Deposito Bank,1,2230761219,372266,2230388953,0,Tabungan,Hemat
2024-07-20 16:12:00,7,0,Hasil Jual Preloved,0,2230388953,18324449,2248713402,1,Kebutuhan,Normal
2024-07-20 18:00:00,7,0,Service Motor,1,2248713402,80829,2248632573,0,Kebutuhan,Hemat
2024-07-20 19:48:00,7,0,Laundry,1,2248632573,383104,2248249469,0,Kebutuhan,Hemat
2024-07-20 21:36:00,7,0,Bonus Akhir Tahun,0,2248249469,2518929,2250768398,1,Kebutuhan,Normal
2024-07-20 23:24:00,7,0,Sewa Kos,1,2250768398,123007,2250645391,0,Kebutuhan,Hemat
2024-07-21 01:12:00,7,0,Parkir Harian,1,2250645391,157381,2250488010,0,Kebutuhan,Hemat
2024-07-21 03:00:00,7,0,Skincare Dasar,1,2250488010,142133,2250345877,0,Kebutuhan,Hemat
2024-07-21 04:48:00,7,0,Fee Freelance,0,2250345877,2685461,2253031338,1,Kebutuhan,Normal
2024-07-21 06:36:00,7,0,Skincare Dasar,1,2253031338,32062,2252999276,0,Kebutuhan,Hemat
2024-07-21 08:24:00,7,0,Asuransi Bpjs,1,2252999276,253491,2252745785,0,Kebutuhan,Hemat
2024-07-21 10:12:00,7,0,Bonus Akhir Tahun,0,2252745785,13184168,2265929953,1,Kebutuhan,Normal
2024-07-21 12:00:00,7,2,Saham Bluechip,1,2265929953,1342211,2264587742,0,Tabungan,Hemat
2024-07-21 13:48:00,7,0,Peralatan Dapur,1,2264587742,135160,2264452582,0,Kebutuhan,Hemat
2024-07-21 15:36:00,7,0,Parkir Harian,1,2264452582,361104,2264091478,0,Kebutuhan,Hemat
2024-07-21 17:24:00,7,0,Perbaikan Genteng,1,2264091478,239891,2263851587,0,Kebutuhan,Hemat
2024-07-21 19:12:00,7,0,Hasil Jual Preloved,0,2263851587,16666007,2280517594,1,Kebutuhan,Normal
2024-07-21 21:00:00,7,0,Cashback E-Wallet,0,2280517594,5221933,2285739527,1,Kebutuhan,Normal
2024-07-21 22:48:00,7,0,Ojek Online,1,2285739527,114886,2285624641,0,Kebutuhan,Hemat
2024-07-22 00:36:00,7,0,Cashback E-Wallet,0,2285624641,2749631,2288374272,1,Kebutuhan,Normal
2024-07-22 02:24:00,7,2,Saham Bluechip,1,2288374272,753605,2287620667,0,Tabungan,Hemat
2024-07-22 04:12:00,7,0,Laundry,1,2287620667,41203,2287579464,0,Kebutuhan,Hemat
2024-07-22 06:00:00,7,0,Skincare Dasar,1,2287579464,369944,2287209520,0,Kebutuhan,Hemat
2024-07-22 07:48:00,7,1,Staycation Hotel,1,2287209520,1726989,2285482531,0,Keinginan,Hemat
2024-07-22 09:36:00,7,0,Makan Warteg,1,2285482531,148050,2285334481,0,Kebutuhan,Hemat
2024-07-22 11:24:00,7,0,Laundry,1,2285334481,375776,2284958705,0,Kebutuhan,Hemat
2024-07-22 13:12:00,7,1,Action Figure,1,2284958705,1337314,2283621391,0,Keinginan,Hemat
2024-07-22 15:00:00,7,1,Sepatu Sneakers,1,2283621391,863023,2282758368,0,Keinginan,Hemat
2024-07-22 16:48:00,7,0,Air Galon,1,2282758368,80067,2282678301,0,Kebutuhan,Hemat
2024-07-22 18:36:00,7,2,Tabungan Nikah,1,2282678301,1583614,2281094687,0,Tabungan,Hemat
2024-07-22 20:24:00,7,1,Shopping Mall,1,2281094687,36401,2281058286,0,Keinginan,Hemat
2024-07-22 22:12:00,7,1,Nasi Padang Premium,1,2281058286,882851,2280175435,0,Keinginan,Hemat
2024-07-23 00:00:00,7,1,Steam Wallet,1,2280175435,279201,2279896234,0,Keinginan,Hemat
2024-07-23 01:48:00,7,2,Tabungan Haji,1,2279896234,2074525,2277821709,0,Tabungan,Hemat
2024-07-23 03:36:00,7,2,Tabungan Haji,1,2277821709,4833006,2272988703,0,Tabungan,Hemat
2024-07-23 05:24:00,7,0,Air Galon,1,2272988703,291310,2272697393,0,Kebutuhan,Hemat
2024-07-23 07:12:00,7,0,Bensin Pertamax,1,2272697393,310036,2272387357,0,Kebutuhan,Hemat
2024-07-23 09:00:00,7,0,Alat Mandi,1,2272387357,127408,2272259949,0,Kebutuhan,Hemat
2024-07-23 10:48:00,7,2,Emas Digital,1,2272259949,3032705,2269227244,0,Tabungan,Hemat
2024-07-23 12:36:00,7,1,Thrift Shopping,1,2269227244,1811142,2267416102,0,Keinginan,Hemat
2024-07-23 14:24:00,7,0,Perbaikan Genteng,1,2267416102,215021,2267201081,0,Kebutuhan,Hemat
2024-07-23 16:12:00,7,0,Insentif Projek,0,2267201081,1901296,2269102377,1,Kebutuhan,Normal
2024-07-23 18:00:00,7,0,Ojek Online,1,2269102377,140645,2268961732,0,Kebutuhan,Hemat
2024-07-23 19:48:00,7,0,Cashback E-Wallet,0,2268961732,16276322,2285238054,1,Kebutuhan,Normal
2024-07-23 21:36:00,7,1,Skin Hero,1,2285238054,1078887,2284159167,0,Keinginan,Hemat
2024-07-23 23:24:00,7,0,Belanja Sayur,1,2284159167,180908,2283978259,0,Kebutuhan,Hemat
